season,week,plays_pg,ppg,tds_pg,epa_all,epa_pass,epa_rush,sec_per_play_neutral,sec_per_play_all,no_huddle_rate,shotgun_rate,explosive_pass_rate,explosive_rush10_rate,explosive_rush15_rate,explosive_epa_share_pass,explosive_epa_share_rush,proe_mean,proe_iqr
2008,13,62.1875,41.3125,4.3125,-0.07888247363302087,-0.03308507826305616,-0.09647336704646473,33.940151727357616,31.72147499934545,0.046420315713667254,0.3627247935922566,0.07993049522154648,0.11327231121281464,0.06064073226544622,0.35666153394271627,0.5469464833034199,-0.021926178418869655,0.17430792961801805
2008,14,61.28125,39.5625,4.4375,-0.0301113794460815,0.030579340761242434,-0.08610600029684408,34.43920117148533,32.25068632646021,0.01688425394709567,0.34729659280311437,0.07142857142857142,0.09389671361502347,0.045774647887323945,0.32422780584915556,0.4799965523665944,-0.032759949025207756,0.2829210771964146
2008,15,63.34375,40.0625,4.4375,-0.018573429389767086,0.004649809185859574,-0.006349752683115013,32.70860514102599,31.526616404595043,0.05689977340614531,0.3406142472900626,0.07395234182415776,0.10849056603773585,0.04481132075471698,0.31950551908836916,0.5184250494006608,0.0014529449391130337,0.19925982952117915
2008,16,62.78125,44.125,5.125,0.027947225457341032,0.08067193744442956,0.014170071001444072,34.07605050315716,31.54780700175826,0.054802977757699906,0.34801131544534636,0.07605877268798616,0.1146067415730337,0.048314606741573035,0.3242987702824332,0.4830645047102465,-0.03355226558566134,0.19938766360282895
2008,17,60.9375,44.75,5.25,0.03871866897259877,0.07738830322040638,0.04517119727247346,34.60247176842063,32.116190324371665,0.01639742820289888,0.3279452550614054,0.08095676172953081,0.1197339246119734,0.04878048780487805,0.3289303063199331,0.46546569063903265,-0.02976207606283051,0.23911342271827757
2009,1,63.25,40.5625,4.6875,-0.05788219922323122,-0.010120215449696206,-0.12013848579480825,35.0944598542005,31.572890388323078,0.06062388487258628,0.38290481246336044,0.06845965770171149,0.09356014580801944,0.04495747266099635,0.3125425817399194,0.444603891039042,-0.006047979403346736,0.14524617578302113
2009,2,63.90625,44.4375,4.8125,0.047203023236988974,0.10193098045506385,-0.042904778985125486,33.428182118519516,30.932178262019164,0.06377033873663196,0.37129114022056026,0.07924836601307189,0.13609467455621302,0.05680473372781065,0.3426208302852463,0.5858068950850608,-0.07690668549402581,0.16993240937590598
2009,3,62.78125,39.375,4.375,-0.016375743857331378,0.06107286409835687,-0.08774404072194936,33.67048298773107,31.560150632644067,0.06541115318611126,0.36618785131575465,0.075809199318569,0.12384259259259259,0.05092592592592592,0.3388597722383074,0.5335412186303716,0.0005585872935918454,0.19880938210657667
2009,4,64.60714285714286,45.57142857142857,5.5,-0.054461269365961275,-0.021103243305081665,-0.09742438716732615,32.965996672451816,31.134107563774712,0.07178181954964825,0.40544459169169794,0.06702412868632708,0.12482853223593965,0.05212620027434842,0.3081567640787858,0.5067634044875308,0.03910522777706617,0.1555251429478327
2009,5,63.214285714285715,42.642857142857146,5.071428571428571,0.014650203715507331,0.09226666743778919,-0.0708100779607843,32.89390131612982,31.70063272911005,0.05124630859316065,0.3710767152339593,0.07337723424270931,0.10901749663526245,0.04441453566621804,0.33573952863962303,0.4952940284550929,0.012144777066143133,0.23304618485271927
2009,6,63.714285714285715,42.5,4.785714285714287,-0.05157677168105442,-0.036639747156691896,-0.10154619431170234,34.913639149292486,31.831414863949657,0.025168207788067255,0.3247531538126821,0.08703878902554399,0.1067193675889328,0.0461133069828722,0.38594348258412686,0.5474538975936566,0.030048027252721602,0.2115312654347647
2009,7,62.57692307692308,46.30769230769231,5.692307692307692,-0.055582176050835916,-0.0197988300771988,-0.052353779491860646,33.564850159817084,31.45194739517772,0.020918411361816706,0.3826049900635793,0.07372793354101766,0.1223021582733813,0.05611510791366906,0.3793763078516131,0.5084272938710438,0.03559858446250139,0.08262289290626845
2009,8,63.23076923076923,46.46153846153846,5.461538461538463,-0.0310923197306832,-0.05946531573541925,0.03324195483401261,34.94153160953161,31.667185895788403,0.050884930325353135,0.3568000897012623,0.06813417190775681,0.12430939226519337,0.049723756906077346,0.3182066355577391,0.6116151078080581,-0.008878290373953357,0.15293492353879484
2009,9,64.57692307692308,46.46153846153846,5.3076923076923075,-0.005726022151076642,0.027392235090479992,-0.04293957877100765,34.10548204422174,30.548057953654027,0.028367857249382664,0.4077726183891042,0.06685499058380415,0.11180124223602485,0.05124223602484472,0.30800764895088567,0.5189767012503813,0.03099274272010158,0.18129817895355266
2009,10,65.2,41.13333333333333,4.533333333333332,-0.015172649928104671,0.04862329839307455,-0.07834197877432322,33.64488134542805,30.888474146922917,0.062123123891475215,0.39269434976956963,0.07288135593220339,0.12826899128268993,0.049813200498132,0.3184152498413013,0.6452921434683311,-0.0250876957910295,0.17208107222210278
2009,11,64.0625,42.8125,4.75,0.021874757810218144,0.10070495685493282,-0.07133847396140074,33.76463337831408,31.389101184678225,0.07788627793164596,0.3769811893071065,0.09302325581395349,0.1134020618556701,0.045819014891179836,0.3965750268806443,0.47176857391888577,-0.04803584907248992,0.18676559428373968
2009,12,64.25,40.5625,4.5,-0.0071211314938712115,0.035544417262492425,-0.029502078150814424,34.42801054937749,31.243181750028945,0.01767776325069985,0.38992228992852557,0.08025682182985554,0.10083036773428232,0.03795966785290629,0.347349909188231,0.45694435190362837,0.022757578835826412,0.17793632547060656
2009,13,65.125,43.0625,4.5625,-0.006465663400139388,0.07271447795843758,-0.1407785821159677,34.43093455669357,30.90351456560152,0.053701945477157856,0.3630180725307855,0.07637231503579953,0.10151691948658109,0.044340723453908985,0.3627136938955542,0.4209823317957057,0.02465631531818357,0.17209368199110037
2009,14,63.25,40.125,4.4375,-0.05241041063009242,-0.030635053948435326,-0.07292158785639864,35.1202958341038,31.449127426633705,0.05110184863408661,0.3660832424901201,0.07599309153713299,0.10626398210290827,0.04809843400447427,0.3571001604176056,0.47501204266247743,0.024206059280499112,0.24343227220127006
2009,15,64.65625,45.1875,5.25,0.018065869239731847,0.07691861634049638,-0.05477032218500606,31.13700686256003,31.165611194235268,0.053111452964633744,0.3725732873006768,0.08493589743589744,0.10588235294117647,0.04941176470588235,0.36332437068952844,0.5133113848713042,0.007673969036035837,0.16725645260168942
2009,16,65.40625,42.5,4.8125,-0.015640023679466156,0.04870111063442675,-0.0609389647988848,33.9211676732866,30.92097352869173,0.06298427800074725,0.35542314295834543,0.07833333333333334,0.10043668122270742,0.05131004366812227,0.32911334888417554,0.47106877668538966,-0.014192407710012773,0.1903059333562851
2009,17,61.71875,42.25,4.6875,-0.03984729767882049,-0.04609713849455367,-0.06523579288233446,33.56417275253482,31.789638216188877,0.04934421577077669,0.3355207793022796,0.06914893617021277,0.12457142857142857,0.06628571428571428,0.29463045201517374,0.5811511249248471,-0.00848059125913164,0.18422659943180703
2010,1,63.65625,36.5625,4.0625,-0.06668737761996696,-0.02352843856833753,-0.11757487772946756,34.71412874102105,31.38243151200734,0.04085668038792417,0.41000806022431946,0.07569721115537849,0.10281517747858017,0.05018359853121175,0.3635033256106567,0.505092972898838,-0.002304997148735743,0.20418220093674533
2010,2,63.40625,41.4375,4.6875,-0.016810826505062253,0.052254944752534074,-0.0934932870385561,34.816611406096705,31.73602310649139,0.02950536574680621,0.35390513131882145,0.08410428931875526,0.10392609699769054,0.03348729792147806,0.35978515032562863,0.4921397573606992,-0.026576356061548127,0.17122911082373726
2010,3,63.6875,43.375,4.8125,0.03708679587161927,0.13936913085747374,-0.0895164338632709,34.3100879019435,31.267732239341605,0.021436861892940997,0.3859788862820781,0.08419380460683082,0.12545676004872108,0.07064555420219244,0.32761637310723285,0.5731755322379524,-0.009465221172050176,0.16015129238367082
2010,4,62.892857142857146,41.285714285714285,4.714285714285711,-0.015966264632089357,0.04038842318912206,-0.07293260710221908,33.77852930014197,31.192028483151265,0.0570202274271845,0.36452295413518104,0.06203007518796992,0.11065006915629322,0.04426002766251729,0.2849524297471776,0.4698874073676005,-0.0033433743646577524,0.2057826123807741
2010,5,65.32142857142857,45.57142857142857,4.6428571428571415,-0.05689395536698737,-0.038480608735553375,-0.11308044123671836,33.46691716542305,30.726083717001067,0.04166528427648752,0.3973844158384856,0.07142857142857142,0.11511789181692095,0.056865464632454926,0.338274583611196,0.5421634940501093,0.008123537295888217,0.1719403505325317
2010,6,65.78571428571429,43.0,5.0,0.04557689750736969,0.13025043698428823,-0.023827636266950676,33.94536082788865,31.039780020652014,0.0434051371348402,0.35859246829219205,0.07894736842105263,0.10765239948119326,0.040207522697795074,0.33212164120149984,0.46415052009862723,0.018386496930111705,0.14452263662465537
2010,7,64.82142857142857,52.642857142857146,5.7857142857142865,-0.0337475190591177,0.022351651478554776,-0.12086242660060562,32.512583471389796,30.866463019375182,0.029190059247569514,0.35989906799360066,0.08348457350272233,0.12670299727520437,0.05040871934604905,0.35080446622121625,0.5320392185382866,0.05458895846738324,0.2389442809990474
2010,8,63.25925925925926,41.69230769230769,4.76923076923077,-0.062131321797019225,0.02065902530433049,-0.12114491715493526,34.1660794345047,30.640151658436107,0.023277617420035528,0.3720605179523044,0.0825426944971537,0.10948905109489052,0.051094890510948905,0.3637619362597368,0.5206260285802577,0.010280423310680072,0.17855414984718204
