season,week,epa_all,epa_pass,epa_rush
2008,8,0.042619297340420394,0.13256398425040758,-0.08406493484518182
2008,9,-0.05174868745646555,-0.033102055476455575,-0.06219947046163131
2008,10,0.004512622774253241,0.02978557697541699,-0.02281396909270406
2008,11,0.02218800012153837,0.05866748130128977,-0.013871480034730347
2008,12,0.009525547627459082,0.05627972540111799,-0.03794082808246515
2008,13,-0.06818253415374638,-0.04650030720883497,-0.0732101145098135
2008,14,-0.02466757450628435,0.017039371769995353,-0.07266255706344281
2008,15,-0.018474267561013474,-0.012017246274715298,-0.007159702454579396
2008,16,0.032413506203322014,0.06283595286331453,0.02478538848468877
2008,17,0.04672205512925314,0.06039548692445116,0.0462677911031855
2009,1,-0.05136142091418611,-0.01348794690624013,-0.10019102141604547
2009,2,0.043142054593053925,0.09279874484952588,-0.02781915240535325
2009,3,-0.0016900210168709605,0.057008575703401364,-0.05804882740604053
2009,4,-0.045105955730418375,-0.0021905097085691263,-0.08462390257732301
2009,5,0.021430305221169333,0.1014791465412474,-0.05936757678825353
2009,6,-0.025937448026802423,0.02011065302917147,-0.0768999093898102
2009,7,-0.048949152358149915,-0.05575853631650857,-0.03295954302080619
2009,8,-0.02293756996370527,-0.049360554133282206,0.025779392951260093
2009,9,-0.004773988106419477,0.01779538606558339,-0.01986694922424876
2009,10,-0.015398776110838756,0.030943420931491685,-0.07325639617588756
2009,11,0.036201183170352765,0.1054056098292492,-0.050962958046963776
2009,12,-0.006826566505018923,0.020896081865374984,-0.02668810431242833
2009,13,-0.007101126373481835,0.07336120078449086,-0.11363936845830434
2009,14,-0.050940134244250396,-0.03964682589932498,-0.057411135654058934
2009,15,0.022317947895563652,0.08093835719251402,-0.05069494905443314
2009,16,-0.009696174697635444,0.022296344015048816,-0.04704250576402626
2009,17,-0.01762724026896154,-0.026780889862867613,-0.0037325128950178622
2010,1,-0.06514844300180114,-0.023301909399400668,-0.10446261045707657
2010,2,-0.00777698184782731,0.0632046684255601,-0.09637117735990731
2010,3,0.03258978350377496,0.1122189536660198,-0.06425029476060919
2010,4,-0.011474959564517944,0.016490824753527977,-0.048902186915796265
2010,5,-0.05649686142719703,-0.03383497102719911,-0.07804512036446896
2010,6,0.04593124991044808,0.10666764421607604,-0.02733988874204138
2010,7,-0.027086803043638318,0.008834411605631429,-0.07906670727255076
2010,8,-0.018847061618857207,0.03379119897461841,-0.09968584514304615
2010,9,0.028754714776460095,0.1327983225356273,-0.09418432717679882
2010,10,0.07140703291158883,0.16854154527510604,-0.06690372671070445
2010,11,0.010435580538794127,0.08905284233539022,-0.08666578857354822
2010,12,0.02422269273173031,0.05811956486056409,-0.005348948767641559
2010,13,0.0009247285830066703,0.004545008106611527,0.014834671302343137
2010,14,-0.07183656743749395,-0.06970428583428355,-0.053016527920810415
2010,15,0.03301410705593363,0.08304425707819223,-0.01505276259457216
2010,16,-0.021396176608779193,0.037467047157623896,-0.09471661002345577
2010,17,-0.0829443456121141,-0.04739825774347818,-0.10351901804096997
2011,1,0.0008443685187903717,0.07133856107866843,-0.08857797663536468
2011,2,0.03471186636100955,0.12169535271741037,-0.08848937266437058
2011,3,-0.010763483919726036,0.06701046439263636,-0.11865666744790251
2011,4,0.017808597132975633,0.03173273930791411,0.01826133253752442
2011,5,0.027814992414509406,0.06257256903805053,-0.013638761990250058
2011,6,0.006500998634354411,0.03584708877575035,-0.01603909381220172
2011,7,-0.03297266736938017,-0.03235095470359508,-0.012426964257442824
2011,8,-0.03132321944389628,-0.0008023204986826269,-0.04179029874730932
2011,9,0.044922175312123246,0.10412534331173452,-0.034286713085602966
2011,10,-0.03999016264627222,-0.02530968612673352,-0.052225355454492556
2011,11,-0.02511782521046785,0.047478078813543795,-0.09824363377900357
2011,12,-0.01936592201140276,0.030943812293442376,-0.0767670267874554
2011,13,0.024294799355121053,0.07144081691532111,-0.03205794227869774
2011,14,-0.02487806070048328,0.018324490074780934,-0.062258877888655105
2011,15,-0.0008893224886650984,0.04456394325892622,-0.03555472233863956
2011,16,0.009077837510169091,0.028161620019858016,-0.002323517004232661
2011,17,0.020946992323923705,0.053726861761739846,-0.013953501965206085
2012,1,0.034135523668797775,0.10291293164300302,-0.07473532028623424
2012,2,0.051821432566297294,0.11274743832951967,-0.017281020953639002
2012,3,0.028806016571665625,0.10189293613789627,-0.0532358174559092
2012,4,0.01566836921530569,0.07534102156366959,-0.07328925460024982
2012,5,0.0049377568690270775,0.048320085436748435,-0.043318801175837994
2012,6,0.016436664992707344,0.06392248751411417,-0.040693852338052394
2012,7,0.03979455482733498,0.07041273040240255,0.017650294385831197
2012,8,0.020528851913423875,0.08984222413927176,-0.0785384393816181
2012,9,0.07150380422916457,0.09889658242624638,0.051842080667088536
2012,10,0.008352199280083796,0.0720847789768143,-0.07068220884675773
2012,11,-0.04543421058375388,0.010900058792168765,-0.10531270732801024
2012,12,0.014626022419266157,0.06559664601592614,-0.044350349186929365
2012,13,0.0044402003665935654,0.030321903437322294,-0.008722504292646508
2012,14,0.02026503112537119,0.029996308470105284,0.036003554531114076
2012,15,-0.06174880625491125,-0.04832115442148365,-0.058926743627932224
2012,16,-0.005302521796404929,0.046155851800567534,-0.06429337275402341
2012,17,0.037803706626127136,0.10816686659475175,-0.036142281986318504
2013,1,-0.00559186511648803,0.09720125430736039,-0.15946199777541936
2013,2,-0.004025602852957966,0.05087564595092816,-0.0682949343222843
2013,3,-0.01014991912658908,0.014532975543660695,-0.030854367009720392
2013,4,-0.02704741957404667,0.026564810535520705,-0.09924881483826266
2013,5,0.018665552296569448,0.1019890660505787,-0.07577694226043456
2013,6,0.015153472662741502,0.06728444428280135,-0.024921953049488365
2013,7,0.01274453546603984,0.08816404043653887,-0.07547085426642534
2013,8,-0.010951720388523017,0.006675829163280313,0.0028845214849913163
2013,9,0.09661993288808918,0.1294037369891154,0.07866825288535202
2013,10,-0.022201600665889252,0.01736262109512472,-0.06076683676953799
2013,11,0.0083886142630504,0.03978875330616457,-0.02256564573953437
2013,12,0.00158611452590077,0.04575500079526221,-0.06241633557191674
2013,13,0.024191915227120442,0.08502703183157656,-0.040939361649134504
2013,14,0.06219704818455476,0.11715442208454846,0.003734112929174993
2013,15,0.03449539648149846,0.10404563974031432,-0.04130879661506131
2013,16,-0.041460209954211485,-0.0324933171745675,-0.03341280953793687
2013,17,-0.021579226993535927,0.027500858062383577,-0.0827751918902208
2014,1,0.006733323421809111,0.05859333512232128,-0.05689157592388233
2014,2,0.02335477784094141,0.0918174804081703,-0.05545161305146152
2014,3,0.03259893683302783,0.14637275295887864,-0.11336016425014081
2014,4,0.04471080433474277,0.12674704912947393,-0.06068866610412859
2014,5,-0.006882616570167995,0.03802460233754783,-0.05363625984870277
2014,6,0.025750707519771047,0.10527181014332668,-0.08893548383606736
2014,7,0.012295039901785793,0.08037695307173444,-0.07468436314375895
2014,8,0.031055830576331992,0.08351811153013715,-0.03390131423136907
2014,9,-0.0067183741292520145,0.04760776634529629,-0.07107052158173774
2014,10,-0.06213727792563411,-0.022385084633011747,-0.11214972629298077
2014,11,-0.015520628417596324,0.04578697533907459,-0.10193531884032549
2014,12,-0.010785070913280091,0.011685883866548901,-0.03066540746433545
2014,13,-0.01829178256768051,0.023799343838821735,-0.06330089776441364
2014,14,0.01454731693641535,0.05720614735743833,-0.028370794370466537
2014,15,-0.056504079400544964,-0.019961816806727845,-0.09325203997018855
2014,16,0.011075638562209033,0.08465303519654467,-0.06827406096128978
2014,17,-0.046526939803310276,-0.0019077085566704018,-0.08644844648103125
2015,1,-0.0016961398268207069,0.056968879947730096,-0.08006985967882295
2015,2,0.0197962538390416,0.09327897962516889,-0.08537962666952588
2015,3,0.028195446356308086,0.08884777997418652,-0.0628930562792497
2015,4,-0.00016584988962207965,0.0674256306667983,-0.07725366508828635
2015,5,0.001840921562823702,0.04304622961666947,-0.035510776591965824
2015,6,0.006086640738198963,0.08234608913671865,-0.08329913425924522
2015,7,0.009501233272562363,0.008044127222931647,0.017614546223008568
2015,8,0.009515671492559252,0.10952975066184197,-0.1043046286322453
2015,9,0.057335388332985515,0.1361998092218021,-0.042441337838355624
2015,10,-0.027002065654441312,0.024433297594714454,-0.08880167725180987
2015,11,-0.017919418920221145,0.06744780682440561,-0.12916000694798194
2015,12,0.014860210137671758,0.08562862318600371,-0.09216243917399446
2015,13,-0.016775012735769826,0.046266291335565396,-0.06786447774535134
2015,14,-0.005001850488751939,0.035002751936059256,-0.052528948832277544
2015,15,0.009771443601357553,0.08761838291129782,-0.09245575647126124
2015,16,-0.003552024112342822,0.0605621789901495,-0.07706452922942571
2015,17,-0.03469931974120284,-0.008216130749884257,-0.06414047296287351
2016,1,0.04843239084385278,0.14385022686480392,-0.09229064223761117
2016,2,0.0057452328189386915,0.10784105298869899,-0.13321092524880865
2016,3,-0.01793324780336044,-0.005838957715353875,-0.019682101527852117
2016,4,0.021555507917219444,0.11306872796570963,-0.12740619711124834
2016,5,0.02546134085192647,0.06373068983621745,-0.02308941369188861
2016,6,0.08226001125585605,0.15949054211407995,-0.02722040888266233
2016,7,-0.001325073539943829,0.024054034924999093,-0.013701961701976817
2016,8,0.0622241180138195,0.12071480652445434,-0.01725244531679767
2016,9,0.042481503667414204,0.12458908386008047,-0.06833744643312206
2016,10,0.018001355760251626,0.08830509782123803,-0.08285543295505378
2016,11,0.03386980621527962,0.1118142453650964,-0.07393291189046801
2016,12,0.04274580178415855,0.12153341787485525,-0.04533817453397911
2016,13,-0.014104238742317268,0.01445780313811399,-0.011714869317015618
2016,14,-0.062154550044971925,-0.057686605435472466,-0.05116892684679721
2016,15,-0.010085950942811549,0.03603016982540592,-0.0648026245370757
2016,16,0.061878507725854195,0.10779637525239827,0.006619983549077323
2016,17,-0.03301039673809508,0.017369540678050317,-0.09371792844723205
2017,1,-0.04802027359818152,0.007995914049503674,-0.11165477505641892
2017,2,-0.016342992452870072,0.030126734849838417,-0.05551001579886668
2017,3,0.009629151416180497,0.06418301391077064,-0.05820023994621247
2017,4,0.014047241627053309,0.07099659754000143,-0.05418341093758597
2017,5,-0.0197922489777043,0.033469628937023606,-0.07917372219795772
2017,6,-0.0768492976777527,-0.0649663305784697,-0.07877874058112502
2017,7,-0.0030957274400846848,0.07904376583486687,-0.08611159593569805
2017,8,-0.05746548895733985,-0.006527587920646089,-0.10340265088960987
2017,9,-0.0027706449808302656,0.0904751531529655,-0.11259188935421845
2017,10,0.016174527685554912,0.06979161110908441,-0.05770763004202456
2017,11,-0.031389955124073846,-0.0007350422857757111,-0.049998080289637974
2017,12,-0.009236426185121679,0.06262999813146408,-0.10407133615496228
2017,13,0.02432316816098112,0.060728762167101484,-0.008476561170447474
2017,14,0.0077474743344819255,0.030836782621691934,-0.006044774997404757
2017,15,0.013446132845871999,0.03732424878259871,0.00764817520850589
2017,16,-0.07390503327363576,-0.04124539228432696,-0.09363226256711675
2017,17,-0.07150248144296031,-0.028194138634878907,-0.10405972818234933
2018,1,-0.05631981433208445,-0.025137186314757233,-0.07853267292337059
2018,2,0.04864551805286275,0.12319736759184485,-0.053505955471222194
2018,3,0.039332752972976864,0.10353732885077377,-0.03435814441155328
2018,4,0.06630715771122554,0.14030686388520192,-0.05662376368924141
2018,5,0.00848106508634205,0.058969751909118476,-0.04547085935680149
2018,6,0.022945602173748497,0.039307112392955736,0.0350191134996222
2018,7,0.007085476336020032,0.05908855374512927,-0.03795885097355108
2018,8,0.05861749142212303,0.12348750534909592,-0.012769555711428394
2018,9,0.046047551498656344,0.11152107593459237,-0.05443715808190824
2018,10,0.09017120596028881,0.12244284933119594,0.05777579237425214
2018,11,0.03722208781958078,0.08840002245342618,-0.016734044807468873
2018,12,0.07288313589734315,0.12763796251576287,0.015824525254437775
2018,13,-0.017234605833652994,0.039000439020665606,-0.06886205027626462
2018,14,0.008128828256660886,0.04860216171167926,-0.019183607897839475
2018,15,-0.014652693511051055,0.013197753918425946,-0.019839685849264023
2018,16,0.03832181904273217,0.10533630799034695,-0.041361020765576954
2018,17,-0.03156656420950087,0.013580316981924153,-0.06302365140076184
2019,1,0.06180107896067395,0.12462552830399033,-0.04889682601187526
2019,2,-0.009281794658732778,0.03871024296041104,-0.06123476858746596
2019,3,0.014469514971248959,0.09420225942728898,-0.08450524040008665
2019,4,-0.0111807590703688,0.023262183276818633,-0.04210261219214964
2019,5,0.015307485764166464,0.03193217104757732,0.006463358983005839
2019,6,-0.016512353836440757,0.059351964234920285,-0.10768607233435362
2019,7,0.012911275322125482,0.12284239853362473,-0.1037605516592351
2019,8,0.0059245806308453434,0.08036886262942555,-0.08991097827430648
2019,9,0.06258553407080222,0.13094933526493455,-0.03238639566342946
2019,10,-0.046208871333607245,0.0035787297053476576,-0.08433323750463147
2019,11,-0.02477311220329459,0.0019459918967288348,-0.037886051455447635
2019,12,-0.025137983972912604,0.0037918106751770307,-0.03228392941672532
2019,13,0.004096513851351633,0.051389328784863936,-0.05979535973368911
2019,14,0.0350334251043696,0.09237662765287129,-0.021119332794174377
2019,15,0.03196299746439019,0.06955329356363364,-0.013207544865540818
2019,16,0.016054033894329668,0.0668002871227443,-0.03758095055271232
2019,17,-0.0024337355921664936,0.04884352734016053,-0.06765902224579586
2020,1,0.050407977533118965,0.12969282479643715,-0.03911508231946417
2020,2,0.09531386578104388,0.15418475421409134,0.02531045711156965
2020,3,0.04824077382319347,0.10273464128667219,-0.006980148240816905
2020,4,0.09968792996831174,0.16041385266017305,0.03573011045723381
2020,5,0.0477491456522556,0.09120985588659948,-0.002353231017897505
2020,6,0.03323647577992662,0.08593131633355253,-0.002431542275783916
2020,7,0.07301744788153947,0.15947404451706867,-0.04001625107520072
2020,8,0.04720726276116901,0.0807574623857799,0.014539646252673358
2020,9,0.07599740012106332,0.1681896318169829,-0.04502187665346065
2020,10,0.010036578978804394,0.04148242811500388,-0.02464072546584144
2020,11,0.024228760736935095,0.09531480216971913,-0.07787787549125529
2020,12,-0.05203159126902284,-0.020900513469625983,-0.08722686154672243
2020,13,0.031570409270762295,0.09452031337364818,-0.06135371578058345
2020,14,0.028636416405605138,0.07043056191506158,-0.001081342013908158
2020,15,0.08957063154995817,0.1734311630210679,0.013972660371633819
2020,16,0.07216308252891848,0.08257101529601701,0.08797642346645086
2020,17,0.06496267159863188,0.09547987325603836,0.03928898039821028
2021,1,0.04069728594840751,0.12796371934273,-0.08554779419084818
2021,2,0.030867399093539534,0.08224622792396945,0.008381194779994312
2021,3,0.026122692899564218,0.08895389441842372,-0.07126025586528235
2021,4,0.0688630684788768,0.11974837843208912,0.0161860553923872
2021,5,0.08053616453211189,0.1636086128266848,-0.023532181055089668
2021,6,0.04148436493417283,0.08149800081218203,-0.00638188438309606
2021,7,0.01209015302996637,0.062473496296090794,-0.03210117166002209
2021,8,0.01815711296184368,0.04533165779524578,0.02345783249824768
2021,9,0.0018214274337925059,0.03254920781560711,-0.019103612542815812
2021,10,-0.012837587001070551,0.008174600005478592,-0.03241419040069743
2021,11,0.019628618818132392,0.05752158705642622,0.004019867625239941
2021,12,-0.013223313724223992,0.007697353762743096,-0.02098757703392363
2021,13,-0.039021593591531935,-0.009476158967656492,-0.05127128535223487
2021,14,0.004557467792443088,0.013519915614376748,0.031409656895932586
2021,15,-0.04293364791059073,-0.02794174561269454,-0.03744416597568704
2021,16,0.04156867767027691,0.08416660400297038,0.004031930969445545
2021,17,0.030094981627025792,0.051773097567420094,0.007729304812874498
2021,18,0.019357212757138153,0.05809274622819401,-0.0030790341525888916
2022,1,0.006447622886237999,0.049900617280019606,-0.021223237261455963
2022,2,0.018134781462254515,0.06260000555479828,-0.02011629743519028
2022,3,-0.003935337797195489,0.029641546585523863,-0.03170698146671764
2022,4,0.015652309772025936,0.03796370628749472,0.030202811657681534
2022,5,0.03870720185498964,0.052604268070172114,0.04527783357754242
2022,6,-0.0055111221341842456,0.020476206662499358,-0.014444236259148339
2022,7,0.027991007051977677,0.06247720781712022,-0.012844695234929936
2022,8,0.03861658919566747,0.04379444487019851,0.04676089438004069
2022,9,-0.005821069016762383,0.0035121123685608268,0.04067617227344671
2022,10,0.040970898317725,0.10335140090779425,-0.00040272372302063036
2022,11,-0.008143191110334303,0.05612136116986837,-0.07530605874197802
2022,12,0.03317669071989704,0.09178342664069745,-0.00498204439167214
2022,13,0.01431002508408941,0.019631927152184526,0.023512164415671687
2022,14,-0.00016183873882494087,0.02702984526816595,0.005228268677528497
2022,15,-0.005401502550597475,0.01319748696857905,-0.020987981181674997
2022,16,-0.05780371013411855,-0.023670670514065465,-0.08021707755841556
2022,17,-0.014953961795793077,-0.010438068746239775,-0.0005901129870879941
2022,18,-0.06394444392835555,-0.04403720523080537,-0.06192676252108631
2023,1,-0.09085891766292065,-0.04286748456074633,-0.12326901926868075
2023,2,0.052435805348004114,0.08614777238980896,0.020274036993082743
2023,3,-0.005662990281413145,0.01713621638478977,-0.013478284568983005
2023,4,-0.004873274475233616,0.027481777141462195,-0.0025492708085037208
2023,5,-0.007344422643840818,0.036436402221090985,-0.0560588661044026
2023,6,-0.070639862129316,-0.05986891353012229,-0.05752478819278544
2023,7,0.02038427739779451,0.08848321587877218,-0.039247622453265386
2023,8,-0.029390925924250837,0.01617344062663094,-0.07569737235989225
2023,9,-0.055833892692465116,-0.017012121922242097,-0.05963107057213426
2023,10,0.027245913233830528,0.05201972677610328,0.035687708971401055
2023,11,-0.01105702318505698,0.025313330300947293,-0.02646910429731022
2023,12,-0.021866943909429892,-0.013983270782198607,-0.014819903506810221
2023,13,0.042198938627273225,0.11460162640854647,-0.0416170561170277
2023,14,-0.07796818413440594,-0.07784314815370566,-0.05090163353942624
2023,15,-0.03656025698561164,0.01082741466627733,-0.07898462726804038
2023,16,0.006229039149848945,0.07039913931326577,-0.06085286873636408
2023,17,0.009063485790012524,0.07084042204515582,-0.05704966613352807
2023,18,-0.02356188020803158,0.02374920601154415,-0.0570748877397207
2024,1,-0.02256764937344916,0.008100764156190344,0.0036137361316360282
2024,2,-0.014072374401396949,0.011860282499246243,-0.01169023262983304
2024,3,0.008001332546785771,0.04284799443655629,-0.0210414961217639
2024,4,0.002885077996400547,0.024634323114415213,-0.012118417614632669
2024,5,0.022156390656356037,0.06651718739648255,0.007035198670723069
2024,6,0.05007447890811899,0.0878340955335233,0.03816457521485604
2024,7,-0.02555002519361566,0.007968354800732822,-0.0350168005344276
2024,8,0.05843100804003385,0.13878228849488336,-0.025794909489104397
2024,9,0.01241859948812252,0.060303041773213065,-0.0024693977118780217
2024,10,-0.027940903016522165,0.009386243723313589,-0.050542647929184815
2024,11,0.06815390779161286,0.15414187329193568,-0.03830122810559843
2024,12,0.01556872959210448,0.07621819853346826,-0.043925942166028485
2024,13,0.03673450213213656,0.07025717344685133,0.01330915902365054
2024,14,0.08373208781726574,0.1556926592182758,-0.0013415092077740675
2024,15,-0.02067767436950909,0.027849107570225334,-0.07267443806568752
2024,16,0.053225809119873,0.09682047011932739,0.034508969462980855
2024,17,0.05038120220146859,0.12855459973841435,-0.010149943768727462
2024,18,0.03106184605691495,0.0632500422059102,0.015863983445872816
