season,week,roof_class,plays_pg,ppg,tds_pg,epa_all,epa_pass,epa_rush,sec_per_play_all,no_huddle_rate,shotgun_rate,explosive_pass_rate,explosive_rush10_rate,explosive_rush15_rate
2005,6,INDOOR,62.166666666666664,59.666666666666664,7.333333333333333,-0.05586649085549757,-0.047702062653521664,-0.049394161141078384,31.4321021425997,0.014134089953762086,0.1362814704128549,0.03686635944700461,0.13529411764705881,0.041176470588235294
2005,6,OUTDOOR,64.95454545454545,40.63636363636363,4.636363636363637,-0.02370499371321457,0.03387281677825698,-0.07613863387173594,31.02400563680883,0.0112060597354715,0.13628975428942225,0.06524317912218268,0.10945273631840796,0.04975124378109453
2005,7,INDOOR,62.625,46.75,5.75,-0.014427501216776262,-0.036094814558344596,-0.03220896183999239,31.575447870670878,0.0,0.22214511814226195,0.05423728813559322,0.12612612612612611,0.04504504504504504
2005,7,OUTDOOR,62.95,39.0,4.2,-0.05612736856842625,-0.03663720102275282,-0.0611823965629937,31.472191679809328,0.0033260233918128656,0.13336743964107062,0.0653061224489796,0.10536044362292052,0.038817005545286505
2005,8,INDOOR,62.0,38.5,4.5,-0.05094522468789411,-0.0617882150312634,-0.04126603564183261,33.441159250585486,0.011904761904761904,0.14078175644389568,0.09701492537313433,0.12931034482758622,0.07758620689655173
2005,8,OUTDOOR,63.833333333333336,42.416666666666664,4.5,-0.04268639517124198,-0.014558348002256126,-0.07883250342353955,31.355274629869466,0.006717474108778457,0.1653813913259868,0.07726763717805152,0.1027190332326284,0.045317220543806644
2005,9,INDOOR,67.0,41.0,5.0,-0.09766900786450385,-0.08074631355702877,-0.05103884012684883,29.882865103320178,0.0,0.18310810810810813,0.047619047619047616,0.12962962962962962,0.018518518518518517
2005,9,OUTDOOR,61.69230769230769,39.84615384615385,4.538461538461538,0.01888316479744502,0.10234742369613822,-0.07387652854191637,31.440468398607496,0.028365419282227432,0.15173281788886636,0.06903991370010787,0.10384068278805121,0.044096728307254626
2005,10,INDOOR,62.833333333333336,52.0,5.666666666666667,0.07389426649565484,0.1124882694870264,-0.052573807681007285,30.992619727907265,0.013277940697295536,0.13961712389266004,0.0782608695652174,0.0967741935483871,0.025806451612903226
2005,10,OUTDOOR,64.0909090909091,41.36363636363637,4.545454545454546,-0.0837500007285374,-0.06597291408446361,-0.09202060398682912,31.473220892179413,0.019642880530452867,0.1383268578644083,0.06852791878172589,0.10061919504643962,0.04179566563467492
2005,11,INDOOR,65.25,61.5,6.5,0.1393911485661126,0.19718148925030957,-0.15308381096732554,30.448918733560742,0.0,0.1456324485373781,0.09090909090909091,0.08,0.05
2005,11,OUTDOOR,64.17857142857143,41.785714285714285,4.642857142857143,-0.00493527827355752,0.06383164023489869,-0.10079660271549719,31.049575775623047,0.03366121245398122,0.16982582330858667,0.07310215557638237,0.09668874172185431,0.038410596026490065
2005,12,INDOOR,63.0,34.333333333333336,3.6666666666666665,-0.09324133463467903,-0.03727006077196134,-0.0842907697865422,31.593196346124596,0.009668109668109668,0.2197025211699987,0.049773755656108594,0.10365853658536585,0.036585365853658534
2005,12,OUTDOOR,66.42307692307692,43.92307692307692,4.923076923076923,0.02343412479778271,0.08042378054169533,-0.010309023202804354,30.966110972869412,0.031102584932544457,0.14559929485326592,0.07472959685349066,0.10825439783491204,0.05006765899864682
2005,13,INDOOR,59.166666666666664,36.0,4.333333333333333,0.009849700209290088,0.14758844181389838,-0.09795135246258056,32.92086848174331,0.01075268817204301,0.13783909559374363,0.03940886699507389,0.08125,0.0375
2005,13,OUTDOOR,64.73076923076923,35.92307692307692,3.923076923076923,-0.09969903887478065,-0.049536979041088544,-0.13936907028521972,31.07549910328567,0.01179385670869686,0.1557118745710228,0.06308169596690796,0.0823045267489712,0.03155006858710562
2005,14,INDOOR,66.25,46.5,5.0,-0.10576567176671299,-0.05838981704680006,-0.10819284303221212,31.271137726071938,0.0,0.21187884483937114,0.043478260869565216,0.15178571428571427,0.044642857142857144
2005,14,OUTDOOR,63.642857142857146,37.5,3.9285714285714284,-0.014648761544360492,0.0721597404809037,-0.09322617964081273,31.63447911461621,0.003371385330859309,0.1287941510354432,0.06429277942631058,0.0975,0.045
2005,15,INDOOR,64.1,40.8,4.0,-0.08554542410871029,-0.036420098098701836,-0.14479229185482373,30.816203400635224,0.03670886075949367,0.17265741695415082,0.05912596401028278,0.09433962264150944,0.04905660377358491
2005,15,OUTDOOR,64.04545454545455,36.09090909090909,4.181818181818182,-0.007848252546393385,0.06055220942860679,-0.051754944600619385,31.254181530029594,0.0261307943434379,0.16546154958198586,0.07268170426065163,0.10268562401263823,0.06003159557661927
2005,16,INDOOR,58.5,34.5,3.0,0.0004783495920080705,0.021744347992390653,-0.14171857585534253,32.783165831287505,0.004545454545454545,0.17638403263403263,0.0896551724137931,0.0625,0.03125
2005,16,OUTDOOR,65.53571428571429,45.285714285714285,5.357142857142857,0.030931660935560296,0.12017749710627237,-0.04602596881831148,30.891721982280306,0.010193200980075432,0.15487126264868697,0.07441860465116279,0.09709962168978563,0.034047919293820936
2005,17,INDOOR,60.5,43.0,4.666666666666667,0.04385829319683706,0.1261811724624555,-0.08291111547653301,31.611795172583168,0.0,0.15920790628656337,0.034334763948497854,0.13768115942028986,0.057971014492753624
2005,17,OUTDOOR,64.92307692307692,44.15384615384615,4.846153846153846,-0.05503338498559282,-0.04530758747589923,-0.06698134690224623,31.009901400506447,0.026003354811731386,0.15415386313996546,0.06611570247933884,0.08,0.03333333333333333
2006,1,INDOOR,60.875,34.5,3.0,-0.07497517261605341,-0.037079938150231376,-0.13168282146349602,32.092864588290894,0.004166666666666667,0.0750318614080589,0.08250825082508251,0.10526315789473684,0.05263157894736842
2006,1,OUTDOOR,61.833333333333336,34.583333333333336,3.6666666666666665,-0.06956612765117241,0.017422485057961342,-0.09595712792509649,31.836825548352135,0.018185461612159764,0.16012517593410033,0.07317073170731707,0.0948905109489051,0.042335766423357665
2006,2,INDOOR,66.83333333333333,37.666666666666664,4.0,-0.011764295964831037,0.07269913488146297,-0.12821809682785873,31.216975984604243,0.019595959595959597,0.09849282661782661,0.0847457627118644,0.13068181818181818,0.06818181818181818
2006,2,OUTDOOR,64.38461538461539,36.61538461538461,3.8461538461538463,-0.057458000020099216,0.03348819942788629,-0.18119608780278298,31.30967896673854,0.04079175521353356,0.19582251886179403,0.08175473579262213,0.11208151382823872,0.043668122270742356
2006,3,INDOOR,61.083333333333336,37.833333333333336,4.166666666666667,-0.005922719018119808,0.0756026974159962,-0.1025606228137827,31.97336693233758,0.006663525685264816,0.21413037784279595,0.09813084112149532,0.09779179810725552,0.03785488958990536
2006,3,OUTDOOR,64.8125,44.5,5.375,-0.01695514136933267,0.018107701021783842,-0.04000590955622132,30.88106101144087,0.06390204470275254,0.18840899770949807,0.0873015873015873,0.09523809523809523,0.03333333333333333
2006,4,INDOOR,64.0,49.666666666666664,4.666666666666667,-0.0595856548119709,-0.027515288686278377,-0.13674531707489948,30.85300283438566,0.0,0.22968027488470275,0.07792207792207792,0.08387096774193549,0.04516129032258064
2006,4,OUTDOOR,63.45454545454545,45.54545454545455,5.2727272727272725,0.0005087081856184137,0.09106725593337815,-0.07800158512160991,31.21917546194499,0.1114893560634962,0.14449163504448637,0.07326478149100257,0.09291338582677165,0.04094488188976378
2006,5,INDOOR,62.0,39.5,4.5,-0.09095529862935095,-0.07847197676951181,-0.1295847703866281,31.85395833087936,0.0018656716417910447,0.15208579154346893,0.051194539249146756,0.14354066985645933,0.07177033492822966
2006,5,OUTDOOR,61.85,38.3,3.8,-0.1006156446588458,-0.04087151271376177,-0.12598126697019812,32.10974384910823,0.029295378704043813,0.2117034507417049,0.05722460658082976,0.12028725314183124,0.03052064631956912
2006,6,INDOOR,65.25,46.75,5.5,0.024346609241942412,0.058450333583513064,-0.02904613910476052,30.622310344547646,0.0,0.22015873390156682,0.06481481481481481,0.13942307692307693,0.08173076923076923
2006,6,OUTDOOR,63.333333333333336,41.888888888888886,4.666666666666667,-0.049643153362689846,0.022035223835836178,-0.10854057052707206,30.76629231375859,0.04753213250883168,0.13088226698372118,0.06231454005934718,0.09583333333333334,0.0375
2006,7,INDOOR,65.5,68.5,8.5,0.20737711504733392,0.451615643479475,-0.1476838341346966,31.09683620552948,0.034017412935323385,0.2607868396114665,0.11038961038961038,0.12612612612612611,0.05405405405405406
2006,7,OUTDOOR,64.5,42.72727272727273,4.909090909090909,-0.056536650219842596,-0.03000736989118068,-0.08741002419078837,31.4853968480601,0.048125629920488015,0.16660858286207889,0.06315789473684211,0.10580204778156997,0.04778156996587031
2006,8,INDOOR,63.75,47.5,6.5,-0.1196796171845214,0.011362944194621277,-0.2758736821070106,31.581617223502302,0.0,0.3763555021367521,0.1005586592178771,0.1,0.05
2006,8,OUTDOOR,62.5,45.5,5.25,-0.007047458550586183,0.05243687830241301,-0.04059645552341495,31.35697050443157,0.035961697574395796,0.17758372411845805,0.06753554502369669,0.10771470160116449,0.036390101892285295
2006,9,INDOOR,62.0,46.0,5.5,0.05390130205074227,0.05766094216843516,0.0622884695536383,32.1262496956361,0.020491803278688523,0.2311233481725285,0.0948905109489051,0.1415929203539823,0.08849557522123894
2006,9,OUTDOOR,63.458333333333336,38.416666666666664,4.0,-0.05223716861921898,-0.03149347618723811,-0.057500024726958275,31.274311396239227,0.03209062760228088,0.2051504732718994,0.06570155902004454,0.10122699386503067,0.04294478527607362
2006,10,INDOOR,60.75,33.75,3.0,-0.11624236462876666,-0.043681800221568076,-0.19288576218790088,31.714221688399316,0.0023584905660377358,0.21896918198145843,0.07885304659498207,0.0779816513761468,0.045871559633027525
2006,10,OUTDOOR,64.66666666666667,43.666666666666664,5.0,-0.012472024918850506,0.022470918514730164,-0.029563039439120236,30.68646764225743,0.04147496521798314,0.19489258061622206,0.09032258064516129,0.10923076923076923,0.043076923076923075
2006,11,INDOOR,63.25,37.0,4.5,0.023572320536144584,0.14954527528708517,-0.10041066892522216,31.653799051825366,0.0,0.20640246254775368,0.15483870967741936,0.06930693069306931,0.0297029702970297
2006,11,OUTDOOR,62.57142857142857,36.07142857142857,4.214285714285714,-0.06697124424048358,-0.05212445905906123,-0.08706158404992097,31.627699418106108,0.05418429556805459,0.24548534445690512,0.06374501992031872,0.10741687979539642,0.056265984654731455
2006,12,INDOOR,63.7,48.2,5.8,0.04148473345848992,0.09013614820827094,-0.08413740350529007,31.184777696330833,0.013315018315018315,0.2676992835817884,0.08021390374331551,0.16606498194945848,0.06498194945848375
2006,12,OUTDOOR,63.18181818181818,38.18181818181818,4.2727272727272725,-0.033322116028972386,0.040773056815435124,-0.12456931354574542,31.41465481268516,0.075348408737428,0.20239770448289185,0.059186189889025895,0.09752066115702479,0.04297520661157025
2006,13,INDOOR,63.75,49.0,5.5,-0.025743974694118838,0.02805801243997405,-0.0068992946476325485,31.077878380962318,0.0,0.2313451611917961,0.07746478873239436,0.08771929824561403,0.043859649122807015
2006,13,OUTDOOR,63.214285714285715,40.214285714285715,4.5,-0.031084601403543712,-0.05230016142779449,-0.004326560417847355,31.572510098062132,0.03657194156822967,0.19382218287451744,0.06983511154219205,0.12291933418693982,0.06145966709346991
2006,14,INDOOR,64.25,53.25,6.75,0.02683777143582645,0.054230579282785206,0.004461716040922645,31.246541796832688,0.00211864406779661,0.15941003394485423,0.09395973154362416,0.11555555555555555,0.07555555555555556
2006,14,OUTDOOR,62.375,42.166666666666664,4.75,0.0186490316085112,0.04561399060005706,-0.033781892638509094,31.83818690453818,0.039217217674596266,0.2199455466157193,0.08004778972520908,0.12023460410557185,0.05865102639296188
2006,15,INDOOR,63.5,45.25,5.0,0.020733962695726447,0.11882484863647501,-0.0866573963060146,31.512492830334544,0.00390625,0.24515886233463363,0.07692307692307693,0.13875598086124402,0.03349282296650718
2006,15,OUTDOOR,63.166666666666664,40.5,4.5,-0.14289682705024806,-0.14922507270920715,-0.10143444858030047,32.00215577598885,0.017405586146277144,0.19143691054747727,0.05782312925170068,0.1148036253776435,0.0513595166163142
2006,16,INDOOR,63.375,44.75,5.25,0.06685551508863397,0.1254659226361643,-0.027220349670739365,32.27909539240344,0.0055147058823529415,0.18721107608761509,0.08560311284046693,0.11857707509881422,0.05138339920948617
2006,16,OUTDOOR,62.791666666666664,36.333333333333336,3.75,-0.08866618192263424,-0.08285280525558746,-0.039366335701257214,31.5851160339873,0.02790096707439338,0.23811133743543555,0.07083825265643448,0.11432706222865413,0.0361794500723589
2006,17,INDOOR,61.5,54.333333333333336,6.333333333333333,0.0453009447256589,0.1451105921684833,-0.0037265618506046876,31.93397879155508,0.007476420519898781,0.21677782464303466,0.0787037037037037,0.1125,0.05625
2006,17,OUTDOOR,62.96153846153846,44.0,4.923076923076923,-0.010803715258840031,0.03047399354763086,-0.06409509267516891,31.509236315823106,0.037413927287282184,0.1677123943364124,0.07966457023060797,0.11484593837535013,0.05042016806722689
2007,1,INDOOR,60.875,35.25,3.75,-0.11206704561241718,-0.08245087050208563,-0.11134720963756717,31.963648247302945,0.012988209285187914,0.22542915172721406,0.05017921146953405,0.15813953488372093,0.03255813953488372
2007,1,OUTDOOR,62.291666666666664,38.916666666666664,4.25,-0.05126162605623194,0.0003213574299218795,-0.09199537958366455,32.10286361379432,0.03657119430977882,0.22884393157270352,0.06944444444444445,0.11060606060606061,0.04242424242424243
2007,2,INDOOR,66.16666666666667,37.666666666666664,3.6666666666666665,-0.08634482048851717,-0.04335318267668218,-0.2396744749665167,31.240601551438086,0.026104417670682733,0.15326637772287305,0.09126984126984126,0.06578947368421052,0.039473684210526314
2007,2,OUTDOOR,63.88461538461539,44.76923076923077,4.923076923076923,0.032563161828013214,0.1359344530131689,-0.06638034423654825,31.249135084907014,0.0669430935663823,0.2824088376292084,0.08895705521472393,0.11204481792717087,0.04061624649859944
2007,3,INDOOR,60.0,48.666666666666664,5.666666666666667,0.030439859620334842,0.14576876372865474,-0.1093185083829104,32.64264879553897,0.0,0.22082666855795388,0.05963302752293578,0.10273972602739725,0.02054794520547945
2007,3,OUTDOOR,62.26923076923077,46.53846153846154,5.3076923076923075,0.042224242901134725,0.12090036925686319,-0.050206183403435335,31.840226872871675,0.04730983316218592,0.22774889482475077,0.09401709401709402,0.11789772727272728,0.03977272727272727
2007,4,INDOOR,64.2,47.6,5.2,0.011285879658651524,0.05806617677545385,-0.06620654245449581,30.64271377958587,0.010674603174603173,0.2668407047673325,0.06870229007633588,0.11673151750972763,0.05058365758754864
2007,4,OUTDOOR,61.44444444444444,36.666666666666664,4.111111111111111,-0.04667901996071544,-0.025616376438312143,-0.031315238814770406,31.990585330289946,0.03764949838053924,0.22050485171935694,0.06037151702786378,0.11764705882352941,0.06302521008403361
2007,5,INDOOR,64.25,45.5,4.25,0.0020603804475807976,0.042472703318819846,-0.027027771264740964,30.791727780100516,0.009387034659820282,0.17660337992323363,0.06209150326797386,0.07075471698113207,0.02830188679245283
2007,5,OUTDOOR,61.6,38.1,4.3,-0.09561285301172533,0.011233470505531362,-0.16017678426162354,31.881357207949936,0.03449923340548341,0.2723133824462524,0.06758620689655172,0.10153256704980843,0.032567049808429116
2007,6,INDOOR,64.5,38.0,4.0,-0.1300379103968435,-0.21779868455037582,0.002776534351496364,30.359538315983254,0.0,0.25192134868859006,0.05194805194805195,0.09433962264150944,0.0660377358490566
2007,6,OUTDOOR,65.5,45.81818181818182,5.181818181818182,0.0021124742877080146,0.043631860488049665,-0.07470006919259549,30.322646714746735,0.060458230855859975,0.23281051454247237,0.07437070938215103,0.10309278350515463,0.04639175257731959
2007,7,INDOOR,65.16666666666667,50.333333333333336,5.0,0.022419767350854807,0.0692304661659521,-0.12129134288563082,30.24701124515683,0.03059163059163059,0.260786102121285,0.064,0.1095890410958904,0.04794520547945205
2007,7,OUTDOOR,63.09090909090909,45.09090909090909,5.2727272727272725,-0.011938566597090106,0.04111496882531465,-0.05935409286602608,31.720137743094895,0.04927433998704947,0.2932535620223746,0.07019704433497537,0.10234899328859061,0.04530201342281879
2007,8,INDOOR,62.5,43.0,4.0,0.1342199332075199,0.3420002911891379,-0.16814798684228138,31.21319715976974,0.0,0.2578141593066966,0.10204081632653061,0.07476635514018691,0.037383177570093455
2007,8,OUTDOOR,62.40909090909091,34.81818181818182,3.8181818181818183,-0.007850286805524355,0.08592403195870975,-0.0746788506480132,31.345183185287514,0.05811185651698383,0.2907215023149331,0.06607369758576874,0.09819967266775777,0.0425531914893617
2007,9,INDOOR,65.5,49.6,5.8,-0.04381184073411436,-0.0008093188768076159,-0.07034734663050353,30.85365761020813,0.008705258506407423,0.29016231558386446,0.07088607594936709,0.1449814126394052,0.05947955390334572
2007,9,OUTDOOR,63.94444444444444,45.55555555555556,5.111111111111111,0.029614794292532498,0.14372517759396952,-0.06900984216857034,31.46026707735019,0.028097142452791532,0.2563842613313843,0.07196401799100449,0.10371819960861056,0.03131115459882583
2007,10,INDOOR,62.25,59.0,7.5,-0.032211391507944484,0.17738674473596547,-0.7412920932853725,31.16933768603524,0.0,0.25766160301781643,0.05917159763313609,0.0625,0.0125
2007,10,OUTDOOR,63.541666666666664,38.0,4.166666666666667,-0.08272368912189136,-0.01628725817849377,-0.14613368109608774,31.20084177524699,0.04245065009191721,0.3272515130219555,0.052980132450331126,0.09831029185867896,0.03379416282642089
2007,11,INDOOR,62.6,34.2,3.2,-0.13736780400925688,-0.08514392708655572,-0.2525073878184678,32.06299760049604,0.007925887802367474,0.2775220632085395,0.06615776081424936,0.0970464135021097,0.046413502109704644
2007,11,OUTDOOR,64.04545454545455,47.18181818181818,5.181818181818182,4.8385738332658174e-05,0.0709220263701296,-0.08665461527962338,31.63074665971327,0.018811633053044143,0.30125525976009815,0.07921928817451206,0.09911504424778761,0.049557522123893805
2007,12,INDOOR,66.66666666666667,50.0,5.333333333333333,-0.038425218424508134,-0.027067356009199947,-0.08366505410732579,30.037523475787506,0.033791031967388974,0.3448538432126688,0.06324110671936758,0.0728476821192053,0.039735099337748346
2007,12,OUTDOOR,63.80769230769231,44.84615384615385,5.076923076923077,-0.06663170917232816,-0.009359936883100665,-0.11199801673685647,31.478617588611566,0.038304231018954124,0.2807859040909337,0.07358870967741936,0.09971098265895954,0.033236994219653176
2007,13,INDOOR,61.625,49.75,6.5,0.09207968908512229,0.14727633720823619,0.01995689841049417,32.03557540980535,0.00909090909090909,0.25178393528246523,0.09615384615384616,0.15508021390374332,0.0855614973262032
2007,13,OUTDOOR,64.79166666666667,46.083333333333336,5.083333333333333,-0.05627593132571041,-0.01675650855467715,-0.08365293697721926,31.363954795113898,0.04868709069172253,0.27961342832863073,0.07080610021786492,0.09730538922155689,0.04940119760479042
2007,14,INDOOR,64.0,48.333333333333336,6.333333333333333,0.02179072895072116,0.11316806287346155,-0.10809318661987459,31.330376217569043,0.005291005291005291,0.3249316283684693,0.055776892430278883,0.10294117647058823,0.07352941176470588
2007,14,OUTDOOR,63.34615384615385,44.53846153846154,5.076923076923077,-0.048520959606502316,0.018286048483276578,-0.14106855033976265,31.756167514562808,0.06498176006488926,0.30197154192208886,0.06760847628657922,0.09710144927536232,0.05217391304347826
2007,15,INDOOR,60.333333333333336,45.0,5.0,-0.06902495795997554,-0.07597227208015898,-0.04723057201255513,32.346770101913414,0.0,0.2803381833599619,0.07407407407407407,0.10204081632653061,0.047619047619047616
2007,15,OUTDOOR,63.73076923076923,35.23076923076923,3.6153846153846154,-0.04575970930036848,-0.05761932119497157,-0.00691427390471886,31.137452421255123,0.029475955909023223,0.27025849471967667,0.05279831045406547,0.10641200545702592,0.047748976807639835
2007,16,INDOOR,62.9,55.4,6.8,0.08837044101878225,0.17192090952036157,-0.005602398239142786,31.456669584826518,0.0017857142857142857,0.26488493550289915,0.07268170426065163,0.15163934426229508,0.04918032786885246
2007,16,OUTDOOR,64.27272727272727,39.45454545454545,4.7272727272727275,-0.10544239077399532,-0.1041699526037179,-0.10381218188884177,31.646137930412575,0.03612767705436604,0.3196254268203347,0.06976744186046512,0.11182108626198083,0.05910543130990415
2007,17,INDOOR,66.75,55.5,6.0,0.026754028288856577,0.17515718661552315,-0.0824406312380591,29.249927145848496,0.0,0.2796661793372319,0.0718562874251497,0.102803738317757,0.056074766355140186
2007,17,OUTDOOR,62.82142857142857,48.357142857142854,5.571428571428571,-0.006421067248500423,0.07259932729906604,-0.10509783176299578,31.603862081565175,0.034249721197130836,0.2586795500933575,0.06640625,0.11538461538461539,0.038461538461538464
2008,1,INDOOR,59.0,49.5,6.0,0.11823652136587369,0.16984128638367113,0.008693143308336579,32.82794278895769,0.0,0.26544821063616997,0.08888888888888889,0.21153846153846154,0.08653846153846154
2008,1,OUTDOOR,60.67857142857143,38.714285714285715,4.428571428571429,-0.008416100994770631,0.029533113377465146,-0.03826613270961078,32.30629351385831,0.049784850287820606,0.24273658141826293,0.07209062821833162,0.09574468085106383,0.04920212765957447
2008,2,INDOOR,62.25,50.25,5.25,-0.005577986516615167,0.05969569418452789,-0.042776387003611714,31.19689551155522,0.013621794871794872,0.34693379575578404,0.08333333333333333,0.125,0.041666666666666664
2008,2,OUTDOOR,61.5,44.0,4.545454545454546,-0.015669311121355466,0.024549683544429376,-0.08832684610598948,31.566633370419652,0.014496430753160084,0.25301123153790306,0.06161745827984596,0.10851419031719532,0.05342237061769616
2008,3,INDOOR,61.166666666666664,42.0,5.0,-0.04265887107190696,-0.028142260678213335,0.009049412350325787,31.735557387938343,0.06901408450704226,0.27862544585696,0.06951871657754011,0.11351351351351352,0.05405405405405406
2008,3,OUTDOOR,64.88461538461539,47.76923076923077,5.230769230769231,-0.010570651290753401,0.03435503061730915,-0.056876366992137536,31.207333816882244,0.03481274576264092,0.3046084000510439,0.06435643564356436,0.09985935302390998,0.052039381153305204
2008,4,INDOOR,64.5,46.5,5.0,-0.04044217305146186,-0.07460857591210959,0.033691997779084354,31.557328567813766,0.0,0.29148922042475267,0.11688311688311688,0.12264150943396226,0.03773584905660377
2008,4,OUTDOOR,64.95454545454545,49.63636363636363,5.181818181818182,-0.04235553693740047,0.020658562439937127,-0.13144216523940772,31.19103007209088,0.039579071818579115,0.30403431219941,0.07215332581736189,0.0920353982300885,0.04601769911504425
2008,5,INDOOR,64.33333333333333,52.0,6.0,-0.0944046492154134,0.029677528220000707,-0.2443757870827226,31.047075546984363,0.03160919540229885,0.4129739071689311,0.0728744939271255,0.10416666666666667,0.041666666666666664
2008,5,OUTDOOR,61.5,42.09090909090909,4.636363636363637,0.030089884742729497,0.10755078964728729,-0.0594453695596397,31.16728930270709,0.027327653148325807,0.3049247641526414,0.0625,0.10231023102310231,0.04455445544554455
2008,6,INDOOR,62.625,38.75,4.0,-0.03625844753716766,0.09521135319450892,-0.22541492980879618,32.12161191783706,0.006701631701631702,0.3309770091020091,0.08305647840531562,0.07389162561576355,0.019704433497536946
2008,6,OUTDOOR,60.7,43.7,4.8,-0.021554565259932885,0.026434297857382594,-0.018239410899644648,32.12257799859189,0.0374617466711109,0.3380653134314307,0.0782122905027933,0.09732824427480916,0.04389312977099236
2008,7,INDOOR,60.0,48.0,6.0,-0.05131890487161002,-0.17019916965315737,0.12543186341645196,32.727926373310325,0.0,0.3367630700778643,0.08955223880597014,0.18518518518518517,0.1111111111111111
2008,7,OUTDOOR,61.73076923076923,43.84615384615385,5.0,0.026441469662878785,0.0792414464903015,-0.023264462901605172,32.07785664181949,0.08021797467604158,0.2750070801798935,0.06512141280353201,0.11543810848400557,0.061196105702364396
2008,8,INDOOR,61.0,42.0,4.0,0.06117168700572079,0.1951859850033715,-0.12333667130830386,31.83159673331456,0.027777777777777776,0.24373638344226578,0.1038961038961039,0.1276595744680851,0.06382978723404255
2008,8,OUTDOOR,63.92307692307692,43.69230769230769,4.615384615384615,0.04044898990465176,0.14455643405317528,-0.09481677319017988,30.496735899850236,0.045057456689923864,0.34875339120722937,0.07707129094412331,0.09908536585365854,0.041158536585365856
2008,9,INDOOR,61.5,48.0,6.5,-0.05821862416314731,-0.026788006636837745,-0.10317703878047502,31.62135247649954,0.0,0.3005199510634293,0.09395973154362416,0.16,0.1
2008,9,OUTDOOR,64.29166666666667,41.666666666666664,4.416666666666667,-0.07283880008086456,-0.036916536127141734,-0.10343689050762563,31.31943131891052,0.04135811516748188,0.34331451647933725,0.07066381156316917,0.08661417322834646,0.03937007874015748
2008,10,INDOOR,61.666666666666664,53.666666666666664,6.333333333333333,-0.0061737471224400835,-0.011247104064044314,0.057038897533184356,32.44675531257722,0.00819672131147541,0.31287520701054017,0.08653846153846154,0.1317365269461078,0.059880239520958084
2008,10,OUTDOOR,64.36363636363636,45.36363636363637,5.181818181818182,-0.005849048505350863,0.03175410215521787,-0.059549581403687865,30.703345810142448,0.022997405674036107,0.307956877491876,0.06302021403091558,0.11336717428087986,0.03722504230118443
2008,11,INDOOR,62.75,52.0,5.5,0.243635655636313,0.35621393339106666,0.0696467733653445,30.942548403009003,0.009146341463414634,0.2510849927339853,0.043478260869565216,0.11965811965811966,0.042735042735042736
2008,11,OUTDOOR,63.964285714285715,41.0,4.214285714285714,-0.004409455678860827,0.029491658410897282,-0.028767443935883808,31.82958339085468,0.07940525786914311,0.347354153993577,0.06463878326996197,0.11802853437094682,0.0609597924773022
2008,12,INDOOR,61.8,61.4,7.4,-0.01464427715813701,-0.00927908994122641,-0.0205615778764398,32.44091024171451,0.01607142857142857,0.32303829193868094,0.06775067750677506,0.11583011583011583,0.05019305019305019
